STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2831;19480101;-999;-999;-999;    5;  12.4;   8;-999;   2;   7.7;   5.2;  965.50;   -1.2;   93.00;    0.0;   -6.0;   -7.0;eor
       2831;19480102;-999;-999;-999;    5;   1.2;   1;-999;   3;   8.0;   8.4;  960.60;    5.4;   97.00;    7.4;   -0.8;   -2.8;eor
       2831;19480103;-999;-999;-999;    5;  10.5;   1;-999;   0;   8.0;  11.5;  962.30;    9.2;   99.00;    9.5;    6.7;    5.4;eor
       2831;19480104;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   8.9;  960.80;    7.7;   83.00;   11.2;    6.3;    5.6;eor
       2831;19480105;-999;-999;-999;    5;   0.2;   1;-999;   0;   8.0;   7.3;  950.40;    7.3;   71.00;   11.3;    1.3;   -0.3;eor
       2831;19480106;-999;-999;-999;    5;   3.3;   8;-999;   0;   4.3;   5.6;  952.00;    2.2;   76.00;    7.1;    1.0;    1.1;eor
       2831;19480107;-999;-999;-999;    5;   4.7;   1;-999;   0;   8.0;   8.4;  938.00;    6.6;   88.00;    9.2;    1.0;    0.5;eor
       2831;19480108;-999;-999;-999;    5;   0.3;   7;-999;   0;   4.7;   5.3;  943.90;    4.2;   64.00;   10.0;    2.6;    4.6;eor
       2831;19480109;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;   5.2;  956.60;    1.6;   76.00;    4.8;    0.2;    0.2;eor
       2831;19480110;-999;-999;-999;    5;   0.3;   1;-999;   0;   6.0;   6.1;  953.90;    3.8;   75.00;    9.7;   -1.3;   -2.5;eor
       2831;19480111;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;   6.3;  959.00;    3.1;   82.00;    5.3;    1.2;    0.4;eor
       2831;19480112;-999;-999;-999;    5;   0.6;   1;-999;   0;   7.3;   7.2;  959.40;    5.8;   79.00;    8.5;    1.0;   -0.5;eor
       2831;19480113;-999;-999;-999;    5;   0.0;   1;-999;   0;   8.0;   8.3;  957.90;   10.4;   67.00;   11.7;    5.7;    5.4;eor
       2831;19480114;-999;-999;-999;    5;  27.3;   8;-999;   0;   7.7;   7.7;  953.90;    3.9;   89.00;   10.6;    1.3;    8.3;eor
       2831;19480115;-999;-999;-999;    5;   6.1;   8;-999;   6;   8.0;   6.4;  949.20;    0.8;   99.00;    3.0;    0.2;    0.0;eor
       2831;19480116;-999;-999;-999;    5;   1.8;   7;-999;   3;   8.0;   6.3;  949.40;    0.4;   99.00;    1.2;   -0.2;    0.2;eor
       2831;19480117;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.7;  954.40;   -0.3;   96.00;    0.3;   -0.8;   -1.0;eor
       2831;19480118;-999;-999;-999;    5;   1.1;   8;-999;   0;   6.0;   5.2;  949.20;    0.4;   85.00;    3.2;   -3.6;   -5.0;eor
       2831;19480119;-999;-999;-999;    5;   1.2;   7;-999;   0;   5.0;   5.7;  941.50;   -0.2;   92.00;    3.1;   -1.3;   -1.2;eor
       2831;19480120;-999;-999;-999;    5;   4.1;   7;-999;   0;   8.0;   5.6;  942.20;   -1.2;   99.00;    1.6;   -2.9;   -3.5;eor
       2831;19480121;-999;-999;-999;    5;   0.0;   7;-999;   4;   7.0;   4.7;  949.10;   -2.5;   90.00;   -0.4;   -3.2;   -2.0;eor
       2831;19480122;-999;-999;-999;    5;   1.8;   7;-999;   4;   7.0;   5.1;  948.00;   -0.8;   90.00;    0.9;   -9.0;   -9.1;eor
       2831;19480123;-999;-999;-999;    5;   0.0;   0;-999;   8;   2.3;   4.4;  949.10;   -2.5;   85.00;    0.7;   -6.9;   -7.3;eor
       2831;19480124;-999;-999;-999;    5;   0.0;   0;-999;   8;   7.7;   4.8;  949.10;   -1.8;   88.00;    1.3;   -3.2;   -5.8;eor
       2831;19480125;-999;-999;-999;    5;   0.0;   0;-999;   6;   8.0;   5.5;  948.60;   -0.5;   93.00;    1.6;   -3.8;   -4.3;eor
       2831;19480126;-999;-999;-999;    5;   0.0;   0;-999;   4;   1.3;   5.2;  945.10;    0.9;   81.00;    7.6;   -4.5;   -5.3;eor
       2831;19480127;-999;-999;-999;    5;   0.1;   1;-999;   3;   6.0;   6.0;  940.70;    3.6;   78.00;    7.2;   -2.6;   -4.4;eor
       2831;19480128;-999;-999;-999;    5;   5.6;   8;-999;   0;   7.3;   6.9;  948.20;    2.1;   95.00;    6.0;    1.0;    1.0;eor
       2831;19480129;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;   6.9;  949.50;    3.0;   90.00;    6.8;   -0.8;   -2.0;eor
       2831;19480130;-999;-999;-999;    5;   3.9;   1;-999;   0;   7.3;   7.9;  960.40;    6.4;   84.00;    8.3;    1.0;   -0.2;eor
       2831;19480131;-999;-999;-999;    5;  10.8;   1;-999;   0;   7.3;  10.3;  962.30;   11.8;   72.00;   15.7;    5.5;    2.0;eor
       2831;19480201;-999;-999;-999;    5;   2.1;   1;-999;   0;   6.0;   8.3;  970.80;    5.7;   89.00;   10.2;    4.8;    5.0;eor
       2831;19480202;-999;-999;-999;    5;   1.1;   1;-999;   0;   5.3;   7.2;  972.60;    6.2;   78.00;    9.0;    1.3;   -0.8;eor
       2831;19480203;-999;-999;-999;    5;   4.7;   1;-999;   0;   8.0;  10.1;  963.90;   10.6;   79.00;   12.7;    6.5;    1.5;eor
       2831;19480204;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;   6.7;  961.20;    3.8;   81.00;   13.6;    2.4;    4.0;eor
       2831;19480205;-999;-999;-999;    5;   1.0;   8;-999;   0;   7.3;   6.1;  964.00;    3.4;   78.00;    4.8;    1.2;   -0.8;eor
       2831;19480206;-999;-999;-999;    5;   2.3;   8;-999;   0;   7.7;   6.7;  959.10;    4.2;   82.00;    6.0;    0.6;   -1.3;eor
       2831;19480207;-999;-999;-999;    5;   3.8;   1;-999;   0;   7.0;   5.6;  966.40;    1.4;   83.00;    6.0;    0.4;   -0.5;eor
       2831;19480208;-999;-999;-999;    5;   2.8;   1;-999;   0;   8.0;   9.5;  962.20;    6.4;  100.00;    7.0;    0.8;    0.7;eor
       2831;19480209;-999;-999;-999;    5;   1.8;   1;-999;   0;   8.0;   8.1;  957.60;    7.3;   77.00;    9.8;    6.3;    5.0;eor
       2831;19480210;-999;-999;-999;    5;   4.2;   1;-999;   0;   8.0;   6.8;  962.40;    3.4;   86.00;    6.3;    2.8;    3.3;eor
       2831;19480211;-999;-999;-999;    5;   2.1;   1;-999;   0;   8.0;   8.1;  960.60;    4.6;   96.00;    5.3;    0.8;    0.3;eor
       2831;19480212;-999;-999;-999;    5;   1.7;   1;-999;   0;   8.0;   8.1;  961.10;    4.2;   97.00;    6.0;    3.3;    2.3;eor
       2831;19480213;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   5.6;  968.00;    1.8;   81.00;    4.4;    0.0;   -0.3;eor
       2831;19480214;-999;-999;-999;    5;   0.2;   1;-999;   0;   6.3;   6.3;  969.80;    2.8;   85.00;    5.8;   -0.7;   -2.3;eor
       2831;19480215;-999;-999;-999;    5;   8.4;   8;-999;   0;   8.0;   8.1;  961.50;    4.8;   95.00;    6.9;    1.9;    0.6;eor
       2831;19480216;-999;-999;-999;    5;   0.4;   7;-999;   0;   7.3;   4.4;  963.50;   -1.8;   80.00;    5.6;   -3.0;   -0.8;eor
       2831;19480217;-999;-999;-999;    5;   0.1;   7;-999;   0;   5.3;   3.5;  968.60;   -3.8;   74.00;   -1.5;   -4.8;   -4.5;eor
       2831;19480218;-999;-999;-999;    5;   0.0;   7;-999;   0;   5.7;   3.2;  967.50;   -5.1;   75.00;   -3.7;   -6.2;   -6.4;eor
       2831;19480219;-999;-999;-999;    5;   0.6;   7;-999;   0;   4.7;   2.7;  962.70;   -9.1;   82.00;   -5.5;  -10.6;   -9.8;eor
       2831;19480220;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   2.7;  959.40;   -7.2;   76.00;   -4.2;  -13.3;  -13.6;eor
       2831;19480221;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;   3.6;  958.20;   -3.0;   75.00;    0.2;   -7.2;   -8.6;eor
       2831;19480222;-999;-999;-999;    5;   0.4;   7;-999;   0;   5.7;   4.7;  949.10;   -0.8;   82.00;    2.4;   -4.3;   -5.2;eor
       2831;19480223;-999;-999;-999;    5;   0.2;   7;-999;   1;   7.7;   3.6;  957.20;   -5.7;   88.00;   -0.7;   -6.9;   -6.1;eor
       2831;19480224;-999;-999;-999;    5;   0.0;   7;-999;   1;   5.0;   3.5;  967.40;   -5.8;   84.00;   -2.6;   -8.6;  -10.0;eor
       2831;19480225;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   2.8;  969.50;   -6.0;   73.00;   -2.6;  -10.7;  -12.5;eor
       2831;19480226;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   3.1;  970.80;   -3.5;   67.00;   -0.4;   -7.6;  -11.0;eor
       2831;19480227;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   3.5;  971.50;    0.1;   56.00;    4.8;   -5.9;   -8.4;eor
       2831;19480228;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;   4.3;  973.40;    0.6;   66.00;    8.0;   -5.8;   -7.8;eor
       2831;19480229;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   4.8;  976.60;    0.4;   76.00;    6.7;   -5.6;   -6.6;eor
       2831;19480301;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   5.1;  979.20;    2.2;   71.00;    7.8;   -2.4;   -3.6;eor
       2831;19480302;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   5.2;  980.20;   -0.2;   86.00;    4.3;   -4.2;   -6.7;eor
       2831;19480303;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   4.9;  980.80;    1.2;   75.00;    8.0;   -5.5;   -6.5;eor
       2831;19480304;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.3;  980.00;    4.6;   65.00;   12.6;   -1.8;   -4.2;eor
       2831;19480305;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   4.9;  978.60;    5.1;   60.00;   13.0;   -1.4;   -3.5;eor
       2831;19480306;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;   5.5;  977.50;    4.2;   69.00;   12.5;   -2.6;   -4.6;eor
       2831;19480307;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;   6.7;  978.70;    5.9;   73.00;   13.3;   -1.3;   -3.3;eor
       2831;19480308;-999;-999;-999;    5;   2.8;   1;-999;   0;   7.3;   8.5;  980.80;    8.3;   81.00;   14.3;    1.6;   -1.0;eor
       2831;19480309;-999;-999;-999;    5;   0.2;   1;-999;   0;   8.0;  10.4;  979.40;    8.8;   93.00;    9.7;    7.4;    6.8;eor
       2831;19480310;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  10.0;  975.40;    9.9;   84.00;   12.6;    6.4;    5.8;eor
       2831;19480311;-999;-999;-999;    5;   0.1;   1;-999;   0;   8.0;   7.6;  976.20;    6.0;   83.00;   10.7;    2.7;    1.0;eor
       2831;19480312;-999;-999;-999;    5;   2.6;   1;-999;   0;   8.0;   8.3;  977.60;    5.4;   92.00;    7.4;    5.0;    4.6;eor
       2831;19480313;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;   7.9;  978.00;    5.3;   88.00;    8.8;    1.9;    0.8;eor
       2831;19480314;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.7;  981.20;    4.1;   72.00;   10.6;   -0.4;   -1.9;eor
       2831;19480315;-999;-999;-999;    5;   6.5;   1;-999;   0;   5.0;   6.8;  973.60;    6.0;   75.00;   12.0;   -2.7;   -4.0;eor
       2831;19480316;-999;-999;-999;    5;  15.2;   8;-999;   0;   8.0;   9.5;  964.60;    7.6;   92.00;    8.7;    5.8;    5.2;eor
       2831;19480317;-999;-999;-999;    5;  16.2;   8;-999;   0;   7.7;   6.4;  961.90;    1.2;   96.00;    8.1;    0.3;    1.4;eor
       2831;19480318;-999;-999;-999;    5;   1.3;   1;-999;   0;   8.0;   8.7;  957.50;    7.3;   84.00;   11.4;    1.0;    1.0;eor
       2831;19480319;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   5.9;  969.60;    4.2;   73.00;   11.4;    0.9;   -0.4;eor
       2831;19480320;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;   8.4;  972.80;    8.2;   78.00;   10.6;    3.6;    2.6;eor
       2831;19480321;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   8.7;  968.40;   10.2;   71.00;   17.1;    4.3;    2.6;eor
       2831;19480322;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.3;   8.5;  964.20;   10.6;   66.00;   16.7;    5.3;    3.3;eor
       2831;19480323;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.3;   6.4;  967.40;    4.4;   76.00;   10.0;    2.4;    1.3;eor
       2831;19480324;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   4.9;  973.00;    2.7;   69.00;    7.4;   -1.8;   -3.3;eor
       2831;19480325;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.3;   5.3;  970.70;    6.1;   63.00;   12.1;   -2.8;   -3.8;eor
       2831;19480326;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.0;   6.5;  969.50;    6.6;   66.00;   11.8;    2.5;    0.0;eor
       2831;19480327;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   4.4;  971.40;    2.5;   61.00;    6.7;   -1.2;   -2.0;eor
       2831;19480328;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   3.6;  970.00;    5.8;   43.00;   12.1;   -1.2;   -2.6;eor
       2831;19480329;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;   5.9;  967.10;    7.9;   54.00;   14.1;    1.2;   -2.4;eor
       2831;19480330;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;   6.5;  957.80;    9.5;   61.00;   17.1;   -0.2;   -2.2;eor
       2831;19480331;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   7.6;  955.60;    9.8;   65.00;   17.3;    1.7;    0.3;eor
       2831;19480401;-999;-999;-999;    5;   0.3;   1;-999;   0;   8.0;   8.3;  954.00;    7.4;   77.00;   13.6;    5.8;    5.2;eor
       2831;19480402;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.7;   6.0;  958.80;    6.5;   63.00;   12.3;    4.9;    4.3;eor
       2831;19480403;-999;-999;-999;    5;   2.0;   1;-999;   0;   7.0;   6.7;  954.30;    7.8;   65.00;   18.2;    0.9;   -1.1;eor
       2831;19480404;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   6.3;  956.40;    7.9;   62.00;   13.0;    2.2;    0.9;eor
       2831;19480405;-999;-999;-999;    5;   0.0;   1;-999;   0;   7.7;   7.5;  947.40;   10.2;   61.00;   14.5;    4.3;    2.7;eor
       2831;19480406;-999;-999;-999;    5;   0.0;   1;-999;   0;   7.7;   6.4;  951.60;    4.0;   77.00;   11.6;    3.4;    3.8;eor
       2831;19480407;-999;-999;-999;    5;   0.0;   8;-999;   0;   5.0;   6.8;  958.00;    6.2;   76.00;    9.1;    0.1;   -0.1;eor
       2831;19480408;-999;-999;-999;    5;   2.9;   1;-999;   0;   5.7;   8.1;  954.70;   10.4;   69.00;   16.2;    1.6;   -0.4;eor
       2831;19480409;-999;-999;-999;    5;   2.1;   8;-999;   0;   4.7;   7.1;  959.60;    5.0;   79.00;   11.2;    2.9;    2.7;eor
       2831;19480410;-999;-999;-999;    5;   1.3;   1;-999;   0;   7.3;   7.7;  962.30;    4.8;   89.00;    8.9;    2.1;    1.1;eor
       2831;19480411;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;   7.1;  964.20;    5.1;   81.00;    8.6;    0.2;   -1.2;eor
       2831;19480412;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   7.5;  969.10;    5.8;   83.00;    8.2;   -0.5;   -1.6;eor
       2831;19480413;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;   7.3;  969.50;    6.8;   74.00;   10.5;    4.8;    4.5;eor
       2831;19480414;-999;-999;-999;    5;   0.1;   1;-999;   0;   3.0;   6.5;  963.40;    9.0;   63.00;   15.6;   -0.4;   -1.5;eor
       2831;19480415;-999;-999;-999;    5;   2.1;   1;-999;   0;   8.0;   8.8;  960.00;    7.6;   81.00;   13.4;    6.2;    6.7;eor
       2831;19480416;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   8.5;  957.40;   11.4;   67.00;   16.8;    4.9;    4.4;eor
       2831;19480417;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   9.1;  956.30;   15.9;   51.00;   22.2;    8.1;    5.6;eor
       2831;19480418;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;   9.7;  957.90;   16.2;   55.00;   22.8;    6.9;    4.9;eor
       2831;19480419;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  10.4;  957.00;   15.1;   61.00;   23.2;    7.4;    4.4;eor
       2831;19480420;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  10.4;  958.00;   13.1;   69.00;   20.0;    8.4;    5.7;eor
       2831;19480421;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  10.4;  959.00;   15.3;   62.00;   21.3;    9.3;    7.0;eor
       2831;19480422;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  11.2;  957.00;   18.2;   56.00;   23.8;    8.0;    5.8;eor
       2831;19480423;-999;-999;-999;    5;   4.3;   1;-999;   0;   5.3;  13.2;  956.00;   12.4;   88.00;   22.9;    8.5;    6.7;eor
       2831;19480424;-999;-999;-999;    5;   5.8;   1;-999;   0;   5.7;  11.2;  960.30;   10.1;   90.00;   18.0;    8.0;    6.8;eor
       2831;19480425;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;   6.5;  966.60;   11.3;   51.00;   16.2;    7.6;    5.4;eor
       2831;19480426;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   5.9;  974.40;    7.8;   55.00;   14.1;    4.1;    2.3;eor
       2831;19480427;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   6.1;  971.20;   10.0;   52.00;   16.0;   -0.2;   -1.7;eor
       2831;19480428;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;   6.9;  959.40;   14.0;   46.00;   20.4;    3.3;    1.6;eor
       2831;19480429;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;   8.0;  950.00;   15.2;   46.00;   21.2;    7.5;    4.1;eor
       2831;19480430;-999;-999;-999;    5;   7.6;   1;-999;   0;   7.0;   9.2;  944.70;   11.4;   69.00;   21.1;    6.9;    4.1;eor
       2831;19480501;-999;-999;-999;    5;   0.8;   8;-999;   0;   3.3;   8.5;  952.40;    8.6;   75.00;   12.9;    5.4;    4.1;eor
       2831;19480502;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   8.0;  950.60;   13.9;   52.00;   20.0;    4.2;    2.8;eor
       2831;19480503;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.3;  10.4;  952.00;   11.6;   76.00;   16.1;    6.1;    5.0;eor
       2831;19480504;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  10.7;  956.00;   11.5;   78.00;   17.2;    7.1;    6.5;eor
       2831;19480505;-999;-999;-999;    5;   2.4;   1;-999;   0;   3.7;  11.9;  960.00;   13.6;   78.00;   18.5;    7.1;    5.1;eor
       2831;19480506;-999;-999;-999;    5;   2.1;   1;-999;   0;   4.0;  12.5;  962.60;   13.6;   80.00;   20.4;    8.2;    5.0;eor
       2831;19480507;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.3;  12.9;  967.50;   15.0;   78.00;   21.6;    8.5;    7.2;eor
       2831;19480508;-999;-999;-999;    5;   0.0;   1;-999;   0;   3.3;  13.3;  966.00;   14.2;   81.00;   19.9;   10.5;    8.6;eor
       2831;19480509;-999;-999;-999;    5;   0.0;   1;-999;   0;   2.3;  13.5;  959.00;   17.7;   66.00;   24.0;    8.8;    6.8;eor
       2831;19480510;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  12.3;  953.90;   19.8;   55.00;   25.4;   10.0;    7.8;eor
       2831;19480511;-999;-999;-999;    5;   0.5;   1;-999;   0;   3.3;  12.7;  956.00;   16.7;   66.00;   23.6;   11.4;    9.3;eor
       2831;19480512;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  13.3;  958.60;   18.4;   65.00;   25.4;   11.4;    9.2;eor
       2831;19480513;-999;-999;-999;    5;   1.2;   1;-999;   0;   5.3;  14.4;  959.00;   19.6;   65.00;   25.7;   13.2;   10.7;eor
       2831;19480514;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  16.0;  963.00;   18.6;   75.00;   23.8;   13.2;   11.3;eor
       2831;19480515;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  15.3;  964.80;   19.6;   68.00;   24.5;   13.8;   12.7;eor
       2831;19480516;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  10.3;  964.20;   18.4;   49.00;   24.3;   12.7;   11.1;eor
       2831;19480517;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  10.4;  965.50;   16.6;   54.00;   22.3;    9.5;    7.2;eor
       2831;19480518;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;   7.5;  966.00;   13.2;   49.00;   18.1;   10.2;    7.5;eor
       2831;19480519;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;   6.9;  961.40;   10.5;   55.00;   16.2;    3.4;    1.9;eor
       2831;19480520;-999;-999;-999;    5;   1.0;   1;-999;   0;   3.0;   8.8;  955.40;    9.8;   71.00;   16.1;    3.2;    1.5;eor
       2831;19480521;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;   9.1;  957.80;   10.8;   70.00;   17.2;    3.1;    2.3;eor
       2831;19480522;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;   7.9;  959.50;   12.4;   57.00;   19.0;    6.3;    6.1;eor
       2831;19480523;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   8.0;  956.30;   14.7;   50.00;   21.3;    5.7;    3.7;eor
       2831;19480524;-999;-999;-999;    5;   2.5;   1;-999;   0;   3.7;  10.4;  954.30;   18.0;   53.00;   25.6;    5.9;    4.0;eor
       2831;19480525;-999;-999;-999;    5;   1.5;   1;-999;   0;   4.3;  12.9;  958.70;   15.0;   75.00;   22.2;   11.7;   10.7;eor
       2831;19480526;-999;-999;-999;    5;  17.6;   1;-999;   0;   5.3;  12.9;  959.80;   15.3;   73.00;   24.3;   11.0;    9.4;eor
       2831;19480527;-999;-999;-999;    5;   0.6;   1;-999;   0;   4.7;  10.0;  959.80;   14.4;   62.00;   18.8;   10.2;    9.1;eor
       2831;19480528;-999;-999;-999;    5;   7.8;   1;-999;   0;   6.0;  13.9;  953.60;   14.1;   85.00;   18.8;   10.6;    9.9;eor
       2831;19480529;-999;-999;-999;    5;  12.7;   1;-999;   0;   5.3;  10.9;  956.40;   13.3;   73.00;   18.1;    8.4;    7.2;eor
       2831;19480530;-999;-999;-999;    5;   4.6;   8;-999;   0;   7.7;  10.7;  959.50;    9.7;   87.00;   13.2;    8.3;    8.9;eor
       2831;19480531;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.0;   9.3;  963.00;   11.2;   71.00;   16.8;    7.2;    6.8;eor
       2831;19480601;-999;-999;-999;    5;  10.7;   1;-999;   0;   5.3;  11.1;  955.20;   13.8;   70.00;   20.3;    5.1;    4.2;eor
       2831;19480602;-999;-999;-999;    5;   1.0;   1;-999;   0;   7.3;  10.9;  955.80;   11.3;   82.00;   15.4;    8.5;    7.5;eor
       2831;19480603;-999;-999;-999;    5;   8.2;   1;-999;   0;   8.0;  10.5;  954.00;    8.7;   91.00;   11.2;    7.2;    9.3;eor
       2831;19480604;-999;-999;-999;    5;   9.7;   1;-999;   0;   7.3;   9.9;  957.00;    8.2;   90.00;   12.7;    5.5;    5.4;eor
       2831;19480605;-999;-999;-999;    5;   0.0;   1;-999;   0;   5.7;  10.9;  966.30;   11.4;   81.00;   16.0;    7.3;    6.5;eor
       2831;19480606;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  12.0;  965.90;   15.8;   67.00;   21.7;    7.5;    5.7;eor
       2831;19480607;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  12.0;  966.30;   18.0;   58.00;   24.3;    9.4;    7.7;eor
       2831;19480608;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  12.7;  965.50;   19.2;   58.00;   26.3;   10.2;    8.7;eor
       2831;19480609;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  14.8;  963.60;   20.6;   61.00;   25.4;   14.2;   11.0;eor
       2831;19480610;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  15.9;  961.60;   20.9;   65.00;   26.3;   13.1;   11.4;eor
       2831;19480611;-999;-999;-999;    5;   1.0;   1;-999;   0;   4.0;  16.0;  962.80;   20.8;   64.00;   25.1;   14.6;   12.4;eor
       2831;19480612;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  15.2;  959.50;   21.1;   61.00;   27.5;   13.9;   12.0;eor
       2831;19480613;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  16.3;  960.40;   20.6;   67.00;   27.0;   12.9;   12.3;eor
       2831;19480614;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.3;  11.6;  962.60;   19.1;   53.00;   24.7;   11.6;    9.6;eor
       2831;19480615;-999;-999;-999;    5;   0.0;   1;-999;   0;   1.0;  10.3;  959.50;   20.0;   47.00;   28.0;    8.7;    6.8;eor
       2831;19480616;-999;-999;-999;    5;   3.6;   1;-999;   0;   4.0;  15.7;  961.20;   15.8;   87.00;   23.0;   14.5;   12.2;eor
       2831;19480617;-999;-999;-999;    5;   1.7;   1;-999;   0;   4.3;  14.9;  961.80;   19.8;   67.00;   26.0;   11.3;    9.6;eor
       2831;19480618;-999;-999;-999;    5;  31.5;   1;-999;   0;   5.7;  15.5;  962.60;   15.3;   87.00;   23.5;   13.8;   13.1;eor
       2831;19480619;-999;-999;-999;    5;  33.6;   1;-999;   0;   8.0;  14.1;  956.80;   12.4;   95.00;   14.4;   10.9;   11.6;eor
       2831;19480620;-999;-999;-999;    5;   9.0;   1;-999;   0;   8.0;  11.9;  955.10;   10.8;   92.00;   13.3;    8.7;    8.7;eor
       2831;19480621;-999;-999;-999;    5;   0.6;   1;-999;   0;   5.3;  11.3;  963.20;   12.1;   79.00;   16.2;   10.2;    9.6;eor
       2831;19480622;-999;-999;-999;    5;   5.6;   1;-999;   0;   8.0;  11.9;  961.50;   12.8;   79.00;   19.0;    9.2;    8.2;eor
       2831;19480623;-999;-999;-999;    5;  13.4;   1;-999;   0;   7.3;  11.5;  961.60;   10.7;   89.00;   13.7;    8.4;    8.0;eor
       2831;19480624;-999;-999;-999;    5;   4.3;   1;-999;   0;   7.7;  11.1;  966.20;   10.3;   89.00;   14.4;    8.8;    8.0;eor
       2831;19480625;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;   9.1;  965.40;   10.0;   73.00;   13.7;    8.0;    6.9;eor
       2831;19480626;-999;-999;-999;    5;   1.1;   1;-999;   0;   1.0;   9.6;  966.20;   14.6;   60.00;   18.8;    8.0;    6.5;eor
